transaction_id,customer_id,store_id,transaction_date,transaction_time,payment_method,total_amount,discount_amount,tax_amount,net_amount
2884,,2,2023-08-01,21:57:51,Wallet,8445,0,1520.1,9965.1
2885,14,3,2024-12-18,17:34:31,Wallet,4640,324.58,776.78,5092.2
2886,,2,2024-09-10,16:24:14,Cash,15789,0,2842.02,18631.02
2887,,4,2024-11-14,10:44:55,Cash,8955,1021.37,1428.05,9361.68
2888,,5,2024-07-13,10:43:17,Debit Card,14141,0,2545.38,16686.38
2889,29,5,2023-05-11,16:37:31,Cash,9336,0,1680.48,11016.48
2890,25,5,2024-09-27,21:45:56,Credit Card,5095,0,917.1,6012.1
2891,,1,2024-03-21,10:10:54,UPI,4044,0,727.92,4771.92
2892,13,3,2024-01-03,14:53:35,Wallet,6744,0,1213.92,7957.92
2893,49,3,2023-02-27,21:00:50,UPI,5043,0,907.74,5950.74
2894,27,4,2024-12-21,17:37:46,Debit Card,4436,0,798.48,5234.48
2895,,3,2024-03-28,14:35:21,Cash,7443,0,1339.74,8782.74
2896,,2,2024-12-06,17:57:16,Debit Card,1899,0,341.82,2240.82
2897,,3,2024-06-07,20:38:19,UPI,2499,12.83,447.51,2933.68
2898,,1,2023-07-26,15:50:39,Wallet,2097,0,377.46,2474.46
2899,35,5,2024-09-19,21:15:18,Credit Card,698,0,125.64,823.64
2900,,2,2024-06-24,20:43:44,Cash,6989,0,1258.02,8247.02
2901,,3,2024-07-01,16:06:01,Cash,15242,0,2743.56,17985.56
2902,27,3,2023-10-31,17:05:04,Cash,560,59.2,90.14,590.94
2903,4,5,2024-05-30,15:06:29,UPI,8852,0,1593.36,10445.36
2904,17,4,2024-07-14,19:34:28,Debit Card,4998,0,899.64,5897.64
2905,33,2,2024-08-08,10:06:45,Cash,7691,0,1384.38,9075.38
2906,,3,2024-06-09,17:58:23,Credit Card,5277,0,949.86,6226.86
2907,37,3,2023-06-30,12:23:50,Wallet,10092,0,1816.56,11908.56
2908,23,4,2024-06-13,20:18:34,UPI,16991,1196.12,2843.08,18637.96
2909,50,4,2023-06-15,11:55:53,Credit Card,1796,179.15,291.03,1907.88
2910,,5,2023-03-26,19:59:45,Wallet,8394,464.09,1427.38,9357.29
2911,3,5,2024-09-21,12:28:47,Credit Card,1299,112.29,213.61,1400.32
2912,45,5,2023-09-09,18:40:13,Debit Card,2697,0,485.46,3182.46
2913,39,1,2024-09-06,09:59:33,Cash,6612,648.55,1073.42,7036.87
2914,42,2,2023-11-10,12:40:23,Debit Card,5094,0,916.92,6010.92
2915,38,3,2024-02-04,16:07:51,UPI,17043,958.61,2895.19,18979.58
2916,,2,2024-07-31,14:52:06,Debit Card,649,0,116.82,765.82
2917,47,5,2023-05-18,12:00:54,Wallet,2697,0,485.46,3182.46
2918,40,2,2024-12-04,15:35:34,Cash,4998,0,899.64,5897.64
2919,,1,2023-01-09,18:18:09,Credit Card,17850,0,3213.0,21063.0
2920,29,4,2024-03-04,09:54:11,UPI,4396,0,791.28,5187.28
2921,24,1,2023-02-14,19:49:45,Credit Card,11193,1599.49,1726.83,11320.34
2922,19,5,2023-09-08,14:11:47,Cash,597,0,107.46,704.46
2923,44,4,2024-10-26,20:15:06,Wallet,7294,0,1312.92,8606.92
2924,21,5,2024-12-25,09:48:09,Credit Card,1319,0,237.42,1556.42
2925,6,2,2024-12-27,11:09:08,Credit Card,1098,0,197.64,1295.64
2926,10,4,2023-03-04,14:06:38,Debit Card,4123,325.2,683.6,4481.4
2927,12,5,2023-01-19,12:42:34,UPI,3546,0,638.28,4184.28
2928,34,4,2024-10-07,09:49:06,Cash,1047,0,188.46,1235.46
2929,,2,2024-11-28,17:41:07,Debit Card,8915,0,1604.7,10519.7
2930,31,2,2023-03-22,16:56:20,Cash,12490,0,2248.2,14738.2
2931,,3,2024-07-30,21:42:23,Debit Card,7590,0,1366.2,8956.2
2932,9,1,2023-07-10,18:20:34,Cash,5094,0,916.92,6010.92
2933,47,3,2023-12-23,17:58:52,Cash,9394,0,1690.92,11084.92
2934,28,2,2023-01-31,21:46:06,UPI,2598,281.49,416.97,2733.48
2935,20,4,2023-08-14,16:13:25,Credit Card,3853,0,693.54,4546.54
2936,,1,2023-06-20,11:22:07,Wallet,5340,0,961.2,6301.2
2937,29,4,2024-11-21,11:23:49,Wallet,4497,0,809.46,5306.46
2938,1,2,2023-03-02,21:44:09,Debit Card,977,0,175.86,1152.86
2939,9,5,2024-10-18,14:57:14,Cash,5593,0,1006.74,6599.74
2940,,3,2024-10-24,12:40:38,Wallet,7516,0,1352.88,8868.88
2941,,3,2024-05-03,12:07:05,Debit Card,899,70.25,149.17,977.92
2942,46,5,2024-01-14,14:35:34,Credit Card,8944,0,1609.92,10553.92
2943,,1,2023-10-28,19:27:20,Debit Card,997,120.24,157.82,1034.58
2944,,2,2024-03-28,11:44:11,Wallet,10750,322.27,1876.99,12304.72
2945,10,4,2023-06-05,21:26:56,Credit Card,12431,0,2237.58,14668.58
2946,28,5,2023-11-21,16:16:21,Wallet,4765,0,857.7,5622.7
2947,6,5,2023-05-04,19:58:36,Credit Card,5007,0,901.26,5908.26
2948,22,2,2024-03-16,20:34:52,Cash,19688,0,3543.84,23231.84
2949,13,4,2024-02-12,12:25:15,UPI,798,0,143.64,941.64
2950,12,2,2024-06-26,18:40:29,Wallet,1299,138.06,208.97,1369.91
2951,28,2,2023-02-04,19:39:59,Debit Card,1227,0,220.86,1447.86
2952,47,4,2023-02-16,11:08:04,Credit Card,199,0,35.82,234.82
2953,49,2,2024-01-25,17:13:25,Wallet,5195,0,935.1,6130.1
2954,44,4,2023-03-03,09:39:33,Wallet,8331,948.06,1328.93,8711.87
2955,8,1,2024-12-22,17:40:37,Credit Card,10090,0,1816.2,11906.2
2956,36,3,2024-09-24,11:26:01,Credit Card,4843,0,871.74,5714.74
2957,36,5,2024-05-18,18:39:05,UPI,5094,0,916.92,6010.92
2958,38,4,2023-08-02,15:03:42,Credit Card,11613,0,2090.34,13703.34
2959,4,3,2024-03-13,15:01:00,UPI,2219,87.2,383.72,2515.52
2960,44,4,2024-01-11,13:28:00,Cash,2196,0,395.28,2591.28
2961,16,1,2024-04-08,11:54:51,Credit Card,4991,695.54,773.18,5068.64
2962,30,5,2024-02-21,15:09:29,Cash,5196,0,935.28,6131.28
2963,43,1,2023-05-25,09:54:45,Debit Card,960,0,172.8,1132.8
2964,23,5,2023-04-02,11:16:28,Wallet,1778,210.55,282.14,1849.59
2965,10,2,2024-03-31,17:33:25,Wallet,2737,311.65,436.56,2861.91
2966,25,4,2023-03-17,15:45:48,UPI,4595,0,827.1,5422.1
2967,13,5,2023-01-13,18:03:31,Debit Card,3795,0,683.1,4478.1
2968,25,2,2024-11-26,19:52:17,Credit Card,15592,1898.69,2464.8,16158.11
2969,46,3,2024-04-05,16:50:11,UPI,1895,0,341.1,2236.1
2970,48,3,2024-07-18,18:39:26,Cash,10384,0,1869.12,12253.12
2971,39,4,2023-01-29,21:54:23,Credit Card,9791,0,1762.38,11553.38
2972,18,1,2023-11-18,20:44:36,Wallet,3333,0,599.94,3932.94
2973,45,5,2023-12-08,21:49:39,UPI,10588,950.83,1734.69,11371.86
2974,47,4,2024-03-20,09:52:56,Wallet,1895,258.64,294.54,1930.9
2975,18,4,2023-11-12,17:25:13,UPI,3195,0,575.1,3770.1
2976,21,5,2024-07-03,09:19:24,Wallet,698,0,125.64,823.64
2977,4,1,2024-02-17,10:22:20,Debit Card,6591,800.19,1042.35,6833.16
2978,14,5,2023-12-13,12:28:48,Wallet,5840,0,1051.2,6891.2
2979,37,1,2024-11-29,10:04:20,Credit Card,6792,0,1222.56,8014.56
2980,,4,2023-01-19,18:33:03,Cash,1598,38.0,280.8,1840.8
2981,40,5,2024-06-30,15:07:20,UPI,6815,571.98,1123.74,7366.76
2982,28,5,2023-09-11,20:12:34,Wallet,5694,0,1024.92,6718.92
2983,1,2,2024-10-20,13:10:40,Debit Card,6996,0,1259.28,8255.28
2984,50,1,2023-03-04,09:15:43,Wallet,4998,0,899.64,5897.64
2985,,2,2024-03-22,17:07:32,Debit Card,2736,0,492.48,3228.48
2986,,4,2023-02-15,15:03:32,UPI,1598,214.63,249.01,1632.38
2987,41,4,2023-06-21,12:59:40,Debit Card,14289,0,2572.02,16861.02
2988,26,3,2024-07-21,16:02:41,Cash,17014,0,3062.52,20076.52
2989,46,5,2023-06-18,21:35:39,UPI,7497,0,1349.46,8846.46
2990,4,4,2023-05-20,13:44:14,Cash,2998,0,539.64,3537.64
2991,,3,2024-06-18,20:13:10,Cash,7503,1020.52,1166.85,7649.33
2992,,4,2024-09-16,15:25:19,Debit Card,7663,0,1379.34,9042.34
2993,,5,2024-07-26,14:53:21,Debit Card,2543,0,457.74,3000.74
2994,37,3,2024-10-29,09:36:26,UPI,3194,0,574.92,3768.92
2995,23,4,2024-02-21,09:20:17,Credit Card,7190,952.8,1122.7,7359.9
2996,20,1,2023-11-23,14:48:19,Wallet,2397,0,431.46,2828.46
2997,40,5,2024-12-29,11:03:34,Credit Card,17690,2459.59,2741.47,17971.88
2998,12,5,2023-04-15,19:28:57,Cash,4894,0,880.92,5774.92
2999,25,3,2024-01-06,19:52:25,Cash,2825,0,508.5,3333.5
3000,2,3,2024-09-07,20:28:43,Wallet,14488,80.56,2593.34,17000.78
3001,43,5,2023-08-14,19:11:12,Cash,8584,704.01,1418.4,9298.39
3002,48,3,2023-04-15,18:57:38,Credit Card,2598,0,467.64,3065.64
3003,29,4,2023-05-27,17:04:48,Cash,4334,628.88,666.92,4372.04
3004,,3,2024-06-18,21:05:58,Wallet,7394,0,1330.92,8724.92
3005,11,4,2024-05-27,09:39:23,UPI,10791,835.31,1792.02,11747.71
3006,,4,2023-04-21,16:38:09,Credit Card,180,0,32.4,212.4
3007,23,3,2024-03-08,19:44:47,Credit Card,4532,90.66,799.44,5240.78
3008,29,5,2023-05-17,16:51:36,Credit Card,3444,0.95,619.75,4062.8
3009,6,3,2023-01-13,13:17:11,Debit Card,6394,0,1150.92,7544.92
3010,,2,2024-03-30,19:30:06,Credit Card,2266,163.19,378.51,2481.32
3011,39,4,2023-11-07,12:42:16,Credit Card,5897,0,1061.46,6958.46
3012,34,4,2024-12-06,18:00:42,Cash,1906,246.62,298.69,1958.07
3013,20,2,2024-01-06,14:24:43,Debit Card,6487,0,1167.66,7654.66
3014,,4,2024-08-15,16:10:27,Credit Card,6391,0,1150.38,7541.38
3015,47,2,2023-04-25,21:37:05,Debit Card,1799,0,323.82,2122.82
3016,,2,2023-02-16,12:22:08,UPI,8702,0,1566.36,10268.36
3017,2,3,2023-06-25,16:25:20,UPI,7989,0,1438.02,9427.02
3018,31,3,2024-10-19,20:49:15,Debit Card,14530,0,2615.4,17145.4
3019,29,3,2023-07-22,19:55:11,Wallet,2346,296.03,368.99,2418.96
3020,48,1,2024-06-07,17:12:52,Credit Card,6993,0,1258.74,8251.74
3021,49,1,2023-04-29,20:54:16,UPI,2197,0,395.46,2592.46
3022,31,3,2023-07-09,10:56:14,Wallet,1999,0,359.82,2358.82
3023,,2,2024-03-18,12:18:05,UPI,559,0,100.62,659.62
3024,39,2,2024-08-10,10:17:29,Wallet,5591,376.75,938.56,6152.81
3025,1,2,2023-01-23,13:47:57,Credit Card,1946,0,350.28,2296.28
3026,9,5,2023-03-08,17:43:08,Debit Card,7092,1036.57,1089.98,7145.41
3027,,5,2023-10-12,12:51:25,Debit Card,3993,530.25,623.29,4086.04
3028,,3,2023-04-03,11:10:26,Wallet,3096,0,557.28,3653.28
3029,42,4,2024-06-13,16:42:52,Debit Card,6257,0,1126.26,7383.26
3030,20,1,2023-04-12,15:54:49,Wallet,9492,0,1708.56,11200.56
3031,37,5,2024-12-09,20:20:04,Wallet,6093,429.9,1019.36,6682.46
3032,5,4,2023-09-13,21:49:42,Credit Card,9457,519.66,1608.72,10546.06
3033,,5,2023-01-13,11:05:14,Wallet,1797,0,323.46,2120.46
3034,,3,2024-10-10,10:43:55,UPI,3316,0,596.88,3912.88
3035,,1,2024-10-29,21:58:55,Cash,2097,0,377.46,2474.46
3036,26,1,2023-01-14,13:15:48,Credit Card,1948,0,350.64,2298.64
3037,,2,2023-03-14,11:24:44,UPI,2596,0,467.28,3063.28
3038,12,3,2024-04-24,11:10:02,Debit Card,2646,119.4,454.79,2981.39
3039,9,1,2024-08-22,14:34:20,Wallet,3942,397.57,638.0,4182.43
3040,4,5,2023-06-01,15:56:58,Debit Card,1350,0,243.0,1593.0
3041,16,4,2023-01-15,18:00:52,Wallet,4892,0,880.56,5772.56
3042,2,3,2023-10-09,10:32:24,Debit Card,4795,0,863.1,5658.1
3043,33,3,2023-06-11,09:47:32,UPI,5896,0,1061.28,6957.28
3044,4,4,2023-01-25,20:37:15,Credit Card,7194,580.81,1190.37,7803.56
3045,20,1,2023-02-01,20:27:11,Credit Card,3953,0,711.54,4664.54
3046,17,2,2023-08-08,09:34:22,UPI,7004,0,1260.72,8264.72
3047,25,1,2024-07-03,13:52:58,Debit Card,9093,0,1636.74,10729.74
3048,28,2,2023-12-22,16:43:16,Wallet,798,0,143.64,941.64
3049,38,5,2023-09-16,13:21:41,Wallet,1097,0,197.46,1294.46
3050,25,5,2024-09-28,11:48:12,UPI,12390,1214.38,2011.61,13187.23
3051,,1,2023-06-03,15:14:52,Debit Card,3477,0,625.86,4102.86
3052,35,2,2023-01-26,09:03:24,Wallet,399,26.65,67.02,439.37
3053,16,2,2024-08-18,14:36:41,Credit Card,5997,0,1079.46,7076.46
3054,34,5,2023-01-12,14:47:17,UPI,8992,0,1618.56,10610.56
3055,,3,2024-03-01,09:48:08,Debit Card,6654,0,1197.72,7851.72
3056,13,2,2023-12-07,21:42:41,Debit Card,2598,0,467.64,3065.64
3057,38,1,2023-11-20,17:32:33,UPI,9191,0,1654.38,10845.38
3058,22,4,2023-11-14,10:30:49,UPI,1499,44.19,261.87,1716.68
3059,38,4,2024-04-29,13:15:53,Credit Card,3696,0,665.28,4361.28
3060,35,4,2024-09-27,15:03:12,Credit Card,6396,200.06,1115.27,7311.21
3061,29,1,2023-11-02,21:00:25,UPI,5997,0,1079.46,7076.46
3062,21,1,2023-08-11,11:33:19,Cash,7391,720.14,1200.75,7871.61
3063,13,3,2024-05-13,21:47:53,Debit Card,4271,320.45,711.1,4661.65
3064,39,2,2023-04-24,21:31:11,Credit Card,16690,1189.61,2790.07,18290.46
3065,22,1,2024-10-01,21:18:04,Credit Card,12468,57.49,2233.89,14644.4
3066,,5,2024-10-21,09:36:26,Wallet,15549,0,2798.82,18347.82
3067,12,5,2024-12-10,19:04:24,UPI,1398,82.01,236.88,1552.87
3068,43,5,2024-10-03,16:34:59,Credit Card,7293,0,1312.74,8605.74
3069,38,1,2023-05-23,21:20:30,Credit Card,320,0,57.6,377.6
3070,1,4,2023-04-22,15:07:40,Wallet,199,28.53,30.68,201.15
3071,29,2,2024-11-07,18:31:21,Credit Card,199,0,35.82,234.82
3072,38,1,2024-01-12,16:15:19,Cash,10383,775.29,1729.39,11337.1
3073,41,3,2023-12-07,16:56:27,Cash,5542,2.13,997.18,6537.05
3074,,2,2023-10-13,09:14:14,Credit Card,1499,0,269.82,1768.82
3075,39,5,2023-07-17,15:41:09,Wallet,3897,0,701.46,4598.46
3076,11,4,2024-04-18,19:58:22,Credit Card,4792,0,862.56,5654.56
3077,,5,2024-04-26,10:46:21,Wallet,718,0,129.24,847.24
3078,,5,2023-06-11,10:17:31,Credit Card,948,0,170.64,1118.64
3079,16,5,2023-02-05,12:36:03,Debit Card,7557,0,1360.26,8917.26
3080,,2,2023-02-07,13:59:59,Debit Card,7092,0,1276.56,8368.56
3081,,2,2024-07-17,14:40:33,Cash,4696,430.38,767.81,5033.43
3082,50,1,2023-06-28,13:23:28,Cash,7497,0,1349.46,8846.46
3083,,2,2024-05-17,20:31:01,Credit Card,4638,0,834.84,5472.84
3084,24,4,2023-08-21,17:46:56,Cash,540,18.41,93.89,615.48
3085,19,5,2023-10-10,09:12:10,Credit Card,5397,0,971.46,6368.46
3086,,5,2023-02-17,21:38:16,Credit Card,398,36.74,65.03,426.29
3087,19,2,2023-07-10,17:33:18,Wallet,10641,0,1915.38,12556.38
3088,38,1,2023-05-18,14:38:30,Cash,9172,536.41,1554.41,10190.0
3089,1,1,2024-12-03,17:50:56,Debit Card,9095,0,1637.1,10732.1
3090,1,3,2023-12-27,18:40:15,UPI,3257,273.53,537.02,3520.49
3091,23,5,2023-05-20,21:58:19,UPI,2598,0,467.64,3065.64
3092,30,4,2023-06-28,12:52:22,UPI,6889,0,1240.02,8129.02
3093,39,4,2024-05-16,14:45:54,Wallet,3245,376.33,516.36,3385.03
3094,25,1,2023-01-03,17:52:57,Credit Card,3357,0,604.26,3961.26
3095,19,3,2023-09-04,10:50:59,UPI,5835,226.81,1009.47,6617.66
3096,14,4,2024-11-27,12:37:28,Credit Card,10394,436.14,1792.41,11750.27
3097,24,2,2024-03-30,12:42:28,UPI,6393,0,1150.74,7543.74
3098,4,1,2024-04-23,16:26:27,UPI,4438,0,798.84,5236.84
3099,5,2,2023-02-24,15:58:59,Wallet,3375,305.67,552.48,3621.81
3100,11,4,2024-03-04,09:28:24,Wallet,149,0,26.82,175.82
3101,15,2,2023-03-18,10:01:59,Debit Card,6591,0,1186.38,7777.38
3102,4,5,2024-10-25,09:23:14,Credit Card,5997,0,1079.46,7076.46
3103,,3,2024-07-04,15:01:35,Credit Card,4494,470.26,724.27,4748.01
3104,16,2,2023-05-03,09:59:53,Wallet,7591,512.78,1274.08,8352.3
3105,,2,2024-08-07,15:11:05,Debit Card,6036,0,1086.48,7122.48
3106,41,3,2024-03-04,20:30:21,Credit Card,2993,2.57,538.28,3528.71
3107,38,2,2023-12-28,10:50:12,Credit Card,4195,0,755.1,4950.1
3108,,4,2023-09-27,20:47:45,Wallet,2845,0,512.1,3357.1
3109,12,2,2024-02-10,12:46:08,Wallet,3798,0,683.64,4481.64
3110,40,1,2024-10-24,21:32:13,Credit Card,7596,0,1367.28,8963.28
3111,48,5,2024-06-06,10:49:54,Wallet,3495,0,629.1,4124.1
3112,26,2,2024-02-07,19:37:33,Cash,7042,0,1267.56,8309.56
3113,42,3,2024-03-09,09:01:04,Debit Card,1297,0,233.46,1530.46
3114,,4,2024-09-20,21:20:23,Wallet,15143,0,2725.74,17868.74
3115,36,4,2023-09-11,16:05:43,Credit Card,7192,0,1294.56,8486.56
3116,31,4,2023-06-25,09:41:10,Wallet,8343,0,1501.74,9844.74
3117,,5,2023-06-16,12:01:28,Credit Card,1445,28.01,255.06,1672.05
3118,,1,2024-11-06,14:18:03,Cash,6293,915.47,967.96,6345.49
3119,42,3,2024-06-25,20:33:03,Wallet,5493,103.75,970.06,6359.31
3120,16,2,2024-07-22,11:10:38,Credit Card,4394,0,790.92,5184.92
3121,,1,2023-01-05,10:56:03,Cash,9192,0,1654.56,10846.56
3122,31,4,2024-09-26,20:33:20,Cash,398,0,71.64,469.64
3123,8,2,2023-12-28,19:46:49,Cash,5596,542.15,909.69,5963.54
3124,48,2,2024-11-26,10:16:03,Credit Card,2697,0,485.46,3182.46
3125,6,3,2024-03-20,10:37:08,Cash,4654,0,837.72,5491.72
3126,19,2,2024-12-08,20:43:21,Debit Card,11531,1459.95,1812.79,11883.84
3127,10,1,2023-02-21,12:26:59,UPI,999,0,179.82,1178.82
3128,9,5,2023-04-17,11:06:37,Credit Card,18792,0,3382.56,22174.56
3129,45,3,2023-10-12,13:46:22,UPI,1997,0,359.46,2356.46
3130,25,5,2024-05-28,16:46:06,Debit Card,4297,138.12,748.6,4907.48
3131,,5,2023-08-10,10:01:05,Wallet,14403,0,2592.54,16995.54
3132,6,4,2024-04-13,18:52:39,Credit Card,498,18.97,86.23,565.26
3133,22,2,2024-12-20,10:24:37,Debit Card,13772,1795.78,2155.72,14131.94
3134,,3,2023-12-23,18:06:32,Wallet,1397,0,251.46,1648.46
3135,22,1,2023-10-08,15:17:19,Credit Card,3996,0,719.28,4715.28
3136,39,4,2024-02-02,20:02:25,Cash,1794,0,322.92,2116.92
3137,12,1,2023-08-08,20:34:40,Wallet,1798,0,323.64,2121.64
3138,,1,2024-03-12,17:54:47,Cash,6145,0,1106.1,7251.1
3139,30,1,2023-09-03,09:05:00,Credit Card,7540,0,1357.2,8897.2
3140,32,3,2023-02-06,11:29:19,Cash,6733,0,1211.94,7944.94
3141,14,1,2023-12-11,15:30:52,UPI,6438,0,1158.84,7596.84
3142,18,4,2023-06-04,10:34:01,Debit Card,6998,0,1259.64,8257.64
3143,42,1,2023-12-17,19:49:49,Cash,1798,0,323.64,2121.64
3144,50,2,2024-04-11,14:35:52,Cash,12216,845.81,2046.63,13416.82
3145,27,4,2023-01-12,12:16:45,Wallet,2997,0,539.46,3536.46
3146,23,1,2023-09-19,13:10:52,Cash,2896,0,521.28,3417.28
3147,,5,2023-12-04,21:08:17,Credit Card,3197,359.53,510.74,3348.21
3148,38,4,2024-01-06,17:08:15,Cash,6722,0,1209.96,7931.96
3149,23,5,2023-06-06,09:22:12,Debit Card,9695,707.98,1617.66,10604.68
3150,8,4,2024-11-20,17:56:45,Debit Card,1798,232.61,281.77,1847.16
3151,3,2,2024-01-22,09:24:32,Debit Card,3628,339.77,591.88,3880.11
3152,16,1,2023-02-06,16:35:49,Cash,6354,0,1143.72,7497.72
3153,41,3,2024-12-24,21:08:51,Wallet,2974,6.44,534.16,3501.72
3154,,2,2023-10-19,16:06:22,Credit Card,2097,0,377.46,2474.46
3155,29,2,2023-01-13,09:50:15,Debit Card,967,11.93,171.91,1126.98
3156,26,4,2024-07-15,13:07:01,Cash,5571,0,1002.78,6573.78
3157,,4,2024-07-27,11:38:54,Credit Card,747,0,134.46,881.46
3158,18,3,2024-12-05,20:32:47,Debit Card,7497,512.83,1257.15,8241.32
3159,48,1,2023-03-27,10:59:58,Wallet,13353,1093.56,2206.7,14466.14
3160,6,4,2024-03-18,21:29:12,Debit Card,4656,420.97,762.31,4997.34
3161,34,5,2024-04-11,19:12:45,UPI,8272,703.58,1362.32,8930.74
3162,22,2,2024-03-24,17:37:03,Debit Card,17240,0,3103.2,20343.2
3163,19,3,2023-06-22,11:41:23,Cash,8841,0,1591.38,10432.38
3164,42,1,2024-03-18,10:42:47,Credit Card,13095,0,2357.1,15452.1
3165,49,1,2023-04-06,17:35:54,Credit Card,6582,0,1184.76,7766.76
3166,16,1,2023-01-31,11:59:52,Debit Card,5244,0,943.92,6187.92
3167,47,3,2023-11-29,19:04:06,Debit Card,6294,0,1132.92,7426.92
3168,46,2,2023-08-02,17:57:20,Debit Card,1738,220.95,273.07,1790.12
3169,,4,2024-05-22,10:41:42,UPI,79,1.72,13.91,91.19
3170,4,5,2024-12-07,19:12:47,Wallet,3945,56.64,699.9,4588.26
3171,7,1,2023-07-24,15:04:57,Cash,2598,0,467.64,3065.64
3172,,5,2023-08-11,20:48:22,Credit Card,598,0,107.64,705.64
3173,,1,2023-12-03,14:48:44,Wallet,7192,0,1294.56,8486.56
3174,29,3,2023-08-13,13:48:50,UPI,2598,0,467.64,3065.64
3175,40,2,2023-03-10,18:36:56,Wallet,2317,0,417.06,2734.06
3176,28,2,2024-07-11,18:30:09,UPI,7444,184.17,1306.77,8566.6
3177,47,2,2023-06-04,09:06:13,Wallet,8690,0,1564.2,10254.2
3178,13,1,2024-07-21,09:08:33,Debit Card,8893,315.0,1544.04,10122.04
3179,49,1,2023-05-21,15:13:36,Cash,4497,490.45,721.18,4727.73
3180,42,5,2024-04-16,09:50:30,Debit Card,1439,0,259.02,1698.02
3181,,2,2024-05-09,16:50:10,UPI,1299,0,233.82,1532.82
3182,7,4,2024-02-27,17:27:16,Debit Card,3995,555.62,619.09,4058.47
3183,22,1,2024-10-31,14:12:22,Debit Card,7845,546.46,1313.74,8612.28
3184,,5,2023-02-08,18:04:38,UPI,3595,428.98,569.88,3735.9
3185,32,2,2023-03-31,20:07:12,Wallet,10742,0,1933.56,12675.56
3186,22,4,2024-07-02,20:56:45,Cash,6393,786.2,1009.22,6616.02
3187,49,4,2024-03-23,13:29:57,Debit Card,14791,0,2662.38,17453.38
3188,12,2,2024-02-02,19:05:50,Debit Card,8232,0,1481.76,9713.76
3189,,4,2023-08-30,20:08:02,UPI,6891,0,1240.38,8131.38
3190,,1,2024-03-26,09:59:57,Debit Card,17890,2167.17,2830.11,18552.94
3191,,5,2024-05-22,21:49:44,Debit Card,13589,0,2446.02,16035.02
3192,6,1,2024-09-23,13:05:31,UPI,6195,830.1,965.68,6330.58
3193,,4,2024-07-07,17:28:02,Debit Card,10095,0,1817.1,11912.1
3194,10,3,2023-08-28,21:37:13,Cash,7940,0,1429.2,9369.2
3195,12,2,2023-05-26,20:38:01,UPI,399,0,71.82,470.82
3196,34,3,2024-05-28,13:19:39,UPI,597,50.42,98.38,644.96
3197,5,2,2023-08-26,18:41:19,Cash,5094,568.87,814.52,5339.65
3198,,5,2023-01-19,16:22:59,UPI,3092,0,556.56,3648.56
3199,37,4,2024-02-09,11:01:14,Debit Card,13141,997.99,2185.74,14328.75
3200,49,1,2023-11-22,11:26:01,Debit Card,2343,1.67,421.44,2762.77
3201,,1,2023-11-23,10:19:37,Credit Card,9293,0,1672.74,10965.74
3202,34,1,2024-11-14,16:29:02,Wallet,1998,252.25,314.24,2059.99
3203,50,3,2024-12-04,12:06:00,Cash,1398,74.38,238.25,1561.87
3204,17,2,2024-10-19,18:40:49,Wallet,5997,0,1079.46,7076.46
3205,9,5,2024-01-10,14:24:23,UPI,9191,0,1654.38,10845.38
3206,2,5,2023-07-12,14:40:50,Cash,4592,0,826.56,5418.56
3207,,5,2024-09-16,20:02:20,Wallet,13592,1943.82,2096.67,13744.85
3208,38,1,2024-01-24,21:09:18,Debit Card,16090,725.81,2765.55,18129.74
3209,35,5,2023-10-21,20:56:15,Debit Card,4324,0,778.32,5102.32
3210,,2,2024-02-09,09:37:55,Credit Card,2646,0,476.28,3122.28
3211,48,2,2024-02-11,17:04:03,Wallet,2997,0,539.46,3536.46
3212,37,3,2023-12-29,18:29:45,Debit Card,1197,158.89,186.86,1224.97
3213,49,1,2023-07-09,15:46:15,Wallet,8796,0,1583.28,10379.28
3214,24,3,2024-04-14,09:19:17,Wallet,8991,0,1618.38,10609.38
3215,,1,2023-02-25,11:24:09,Credit Card,699,0,125.82,824.82
3216,24,2,2023-04-07,09:44:38,Wallet,12241,420.28,2127.73,13948.45
3217,22,5,2023-03-29,14:20:07,Wallet,3857,0,694.26,4551.26
3218,14,5,2023-09-02,10:10:07,Credit Card,4347,555.21,682.52,4474.31
3219,45,2,2023-03-12,16:56:50,Cash,4497,0,809.46,5306.46
3220,16,3,2023-09-27,20:20:43,Wallet,7490,0,1348.2,8838.2
3221,29,2,2024-09-02,11:58:59,Debit Card,9894,339.7,1719.77,11274.07
3222,34,3,2024-09-21,09:22:40,Credit Card,649,0,116.82,765.82
3223,5,1,2023-08-09,14:21:29,Credit Card,2596,9.92,465.49,3051.57
3224,31,3,2024-02-28,10:50:53,Wallet,5256,0,946.08,6202.08
3225,,2,2024-06-17,19:37:49,Debit Card,399,33.2,65.84,431.64
3226,,4,2023-08-15,16:14:01,Cash,11392,0,2050.56,13442.56
3227,45,2,2023-06-28,19:53:04,Debit Card,7496,0,1349.28,8845.28
3228,14,3,2023-10-05,15:41:21,UPI,18789,2763.06,2884.67,18910.61
3229,36,5,2024-01-07,17:45:30,Credit Card,2246,0,404.28,2650.28
3230,7,3,2023-08-22,19:30:52,Cash,12711,0,2287.98,14998.98
3231,,3,2023-08-15,17:59:13,UPI,10740,0,1933.2,12673.2
3232,16,5,2023-01-01,20:29:53,Credit Card,13248,1542.27,2107.03,13812.76
